SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,
9132,NULL,NULL,NULL,NULL,,,,,,
9133,NULL,NULL,NULL,NULL,,,,,,
9134,NULL,NULL,NULL,NULL,,,,,,
9135,NULL,NULL,NULL,NULL,,,,,,
9136,NULL,NULL,NULL,NULL,,,,,,
9137,NULL,NULL,NULL,NULL,,,,,,
9138,NULL,NULL,NULL,NULL,,,,,,
9140,NULL,NULL,NULL,NULL,,,,,,
9141,NULL,NULL,NULL,NULL,,,,,,
9142,NULL,NULL,NULL,NULL,,,,,,
9143,NULL,NULL,NULL,NULL,,,,,,
9144,NULL,NULL,NULL,NULL,,,,,,
9145,NULL,NULL,NULL,NULL,,,,,,
9149,NULL,NULL,NULL,NULL,,,,,,
9150,NULL,NULL,NULL,NULL,,,,,,
9151,NULL,NULL,NULL,NULL,,,,,,
9152,NULL,NULL,NULL,NULL,,,,,,
9153,NULL,NULL,NULL,NULL,,,,,,
9154,NULL,NULL,NULL,NULL,,,,,,
9155,NULL,NULL,NULL,NULL,,,,,,
9235,NULL,NULL,NULL,NULL,,,,,,
9236,NULL,NULL,NULL,NULL,,,,,,
9237,NULL,NULL,NULL,NULL,,,,,,
9238,NULL,NULL,NULL,NULL,,,,,,
9239,NULL,NULL,NULL,NULL,,,,,,
9240,NULL,NULL,NULL,NULL,,,,,,
9241,NULL,NULL,NULL,NULL,,,,,,
9242,NULL,NULL,NULL,NULL,,,,,,
9245,NULL,NULL,NULL,NULL,,,,,,
9246,NULL,NULL,NULL,NULL,,,,,,
9248,NULL,NULL,NULL,NULL,,,,,,
9249,II,28/06/1979 00:00,NULL,NULL,,,,,,
9250,II,28/06/1979 00:00,NULL,NULL,,,,,,
9250,II/r,02/04/2000 00:00,98,NULL,,,,,,
9273,NULL,NULL,NULL,NULL,,,,,,
9274,NULL,NULL,NULL,NULL,,,,,,
9275,NULL,NULL,NULL,NULL,,,,,,
9276,NULL,NULL,NULL,NULL,,,,,,
9277,NULL,NULL,NULL,NULL,,,,,,
9283,NULL,NULL,NULL,NULL,,,,,,
9303,NULL,NULL,NULL,NULL,,,,,,
9404,I,01/07/1975 00:00,NULL,NULL,,,,,,
9416,NULL,NULL,NULL,NULL,,,,,,
9417,NULL,NULL,NULL,NULL,,,,,,
9418,NULL,NULL,NULL,NULL,,,,,,
9419,NULL,NULL,NULL,NULL,,,,,,
9420,NULL,NULL,NULL,NULL,,,,,,
9421,NULL,NULL,NULL,NULL,,,,,,
9422,NULL,NULL,NULL,NULL,,,,,,
9450,NULL,NULL,NULL,NULL,,,,,,
9451,NULL,NULL,NULL,NULL,,,,,,
9452,NULL,NULL,NULL,NULL,,,,,,
9453,NULL,NULL,NULL,NULL,,,,,,
9454,NULL,NULL,NULL,NULL,,,,,,
9455,NULL,NULL,NULL,NULL,,,,,,
9456,NULL,NULL,NULL,NULL,,,,,,
9457,NULL,NULL,NULL,NULL,,,,,,
9458,NULL,NULL,NULL,NULL,,,,,,
9459,NULL,NULL,NULL,NULL,,,,,,
9460,NULL,NULL,NULL,NULL,,,,,,
9461,II,28/06/1979 00:00,NULL,NULL,,,,,,
9465,NULL,NULL,NULL,NULL,,,,,,
9466,NULL,NULL,NULL,NULL,,,,,,
9467,NULL,NULL,NULL,NULL,,,,,,
9480,NULL,NULL,NULL,NULL,,,,,,
9481,NULL,NULL,NULL,NULL,,,,,,
9482,NULL,NULL,NULL,NULL,,,,,,
9483,NULL,NULL,NULL,NULL,,,,,,
9484,NULL,NULL,NULL,NULL,,,,,,
9485,NULL,NULL,NULL,NULL,,,,,,
9486,NULL,NULL,NULL,NULL,,,,,,
9487,NULL,NULL,NULL,NULL,,,,,,
9488,NULL,NULL,NULL,NULL,,,,,,
9491,NULL,NULL,NULL,NULL,,,,,,
9492,NULL,NULL,NULL,NULL,,,,,,
9493,NULL,NULL,NULL,NULL,,,,,,
9581,NULL,NULL,NULL,NULL,,,,,,
9608,NULL,NULL,NULL,NULL,,,,,,
9609,NULL,NULL,NULL,NULL,,,,,,
9610,NULL,NULL,NULL,NULL,,,,,,
9611,NULL,NULL,NULL,NULL,,,,,,
9618,NULL,NULL,NULL,NULL,,,,,,
9630,NULL,NULL,NULL,NULL,,,,,,
9631,NULL,NULL,NULL,NULL,,,,,,
9632,NULL,NULL,NULL,NULL,,,,,,
9672,I,01/07/1975 00:00,NULL,NULL,,,,,,
9673,I,01/07/1975 00:00,NULL,NULL,,,,,,
9674,I,01/07/1975 00:00,NULL,NULL,,,,,,
9676,I,01/07/1975 00:00,NULL,NULL,,,,,,
9678,I,01/07/1975 00:00,NULL,NULL,,,,,,
9679,NULL,NULL,NULL,NULL,,,,,,
9680,NULL,NULL,NULL,NULL,,,,,,
9690,NULL,NULL,NULL,NULL,,,,,,
9736,NULL,NULL,NULL,NULL,,,,,,
9737,NULL,NULL,NULL,NULL,,,,,,
9740,NULL,NULL,NULL,NULL,,,,,,
9741,NULL,NULL,NULL,NULL,,,,,,
9759,NULL,NULL,NULL,NULL,,,,,,
9760,I,28/06/1979 00:00,NULL,NULL,,,,,,
9760,II,01/07/1975 00:00,NULL,NULL,,,,,,
9828,NULL,NULL,NULL,NULL,,,,,,
9830,NULL,NULL,NULL,NULL,,,,,,
9831,NULL,NULL,NULL,NULL,,,,,,
9832,NULL,NULL,NULL,NULL,,,,,,
9833,NULL,NULL,NULL,NULL,,,,,,
9834,NULL,NULL,NULL,NULL,,,,,,
9835,NULL,NULL,NULL,NULL,,,,,,
9869,NULL,NULL,NULL,NULL,,,,,,
9885,II,01/07/1975 00:00,NULL,Originally listed as Helogale derbianus,,,,,,
9948,I,22/10/1987 00:00,NULL,Popns of North and Central America,,,,,,
9948,II,01/07/1975 00:00,NULL,NULL,,,,,,
9948,II,22/10/1987 00:00,NULL,All popns except those listed on I,,,,,,
9948,II,04/02/1977 00:00,NULL,Included with Felidae spp.,,,,,,
9949,I,01/07/1975 00:00,NULL,Syn. Felis yaguarondi cacomitli,,,,,,
9949,I,22/10/1987 00:00,NULL,Replaced by C. and N. American popns of H. yaguarondi,,,,,,
9950,I,01/07/1975 00:00,NULL,Syn. Felis yaguarondi fossata,,,,,,
9950,I,22/10/1987 00:00,NULL,Replaced by C. and N. American popns of H. yaguarondi,,,,,,
9951,I,22/10/1987 00:00,NULL,Replaced by C. and N. American popns of H. yaguarondi,,,,,,
9951,I,01/07/1975 00:00,NULL,Syn. Felis yaguarondi panamensis,,,,,,
9952,III,16/03/1989 00:00,99,NULL,,,,,,
9952,III/r,16/03/1989 00:00,81,NULL,,,,,,
9952,III/w,23/04/1990 00:00,81,NULL,,,,,,
9952,III/r,16/03/1989 00:00,57,NULL,,,,,,
9952,III/w,18/01/1990 00:00,57,NULL,,,,,,
9952,III/r,24/05/1989 00:00,196,NULL,,,,,,
9952,III/w,23/10/1990 00:00,196,NULL,,,,,,
9952,III/r,17/05/1989 00:00,221,NULL,,,,,,
9952,III/w,25/05/1990 00:00,221,NULL,,,,,,
9952,III/r,16/03/1989 00:00,105,NULL,,,,,,
9952,III/w,01/03/1990 00:00,105,NULL,,,,,,
9952,III/r,30/03/1989 00:00,124,NULL,,,,,,
9952,III/w,18/04/1990 00:00,124,NULL,,,,,,
9952,III/r,29/06/1989 00:00,149,NULL,,,,,,
9952,III/w,11/01/1991 00:00,149,NULL,,,,,,
9952,III/r,28/07/1989 00:00,170,NULL,,,,,,
9952,III/w,03/08/1990 00:00,170,NULL,,,,,,
9953,III/r,16/03/1989 00:00,81,NULL,,,,,,
9953,III/w,23/04/1990 00:00,81,NULL,,,,,,
9953,III/r,16/03/1989 00:00,57,NULL,,,,,,
9953,III/w,18/01/1990 00:00,57,NULL,,,,,,
9953,III/r,24/05/1989 00:00,196,NULL,,,,,,
9953,III/w,23/10/1990 00:00,196,NULL,,,,,,
9953,III/r,17/05/1989 00:00,221,NULL,,,,,,
9953,III/w,25/05/1990 00:00,221,NULL,,,,,,
9953,III/r,16/03/1989 00:00,105,NULL,,,,,,
9953,III/w,01/03/1990 00:00,105,NULL,,,,,,
9953,III/r,30/03/1989 00:00,124,NULL,,,,,,
9953,III/w,18/04/1990 00:00,124,NULL,,,,,,
9953,III/r,29/06/1989 00:00,149,NULL,,,,,,
9953,III/w,11/01/1991 00:00,149,NULL,,,,,,
9953,III/r,28/07/1989 00:00,170,NULL,,,,,,
9953,III/w,03/08/1990 00:00,170,NULL,,,,,,
9953,III,16/03/1989 00:00,99,NULL,,,,,,
9955,III,16/03/1989 00:00,99,NULL,,,,,,
9955,III/r,16/03/1989 00:00,81,NULL,,,,,,
9955,III/w,23/04/1990 00:00,81,NULL,,,,,,
9955,III/r,16/03/1989 00:00,57,NULL,,,,,,
9955,III/w,18/01/1990 00:00,57,NULL,,,,,,
9955,III/r,24/05/1989 00:00,196,NULL,,,,,,
9955,III/w,23/10/1990 00:00,196,NULL,,,,,,
9955,III/r,17/05/1989 00:00,221,NULL,,,,,,
9955,III/w,25/05/1990 00:00,221,NULL,,,,,,
9955,III/r,16/03/1989 00:00,105,NULL,,,,,,
9955,III/w,01/03/1990 00:00,105,NULL,,,,,,
9955,III/r,30/03/1989 00:00,124,NULL,,,,,,
9955,III/w,18/04/1990 00:00,124,NULL,,,,,,
9955,III/r,29/06/1989 00:00,149,NULL,,,,,,
9955,III/w,11/01/1991 00:00,149,NULL,,,,,,
9955,III/r,28/07/1989 00:00,170,NULL,,,,,,
9955,III/w,03/08/1990 00:00,170,NULL,,,,,,
9956,III/r,16/03/1989 00:00,81,NULL,,,,,,
9956,III/w,23/04/1990 00:00,81,NULL,,,,,,
9956,III/r,16/03/1989 00:00,57,NULL,,,,,,
9956,III/w,18/01/1990 00:00,57,NULL,,,,,,
9956,III/r,24/05/1989 00:00,196,NULL,,,,,,
9956,III/w,23/10/1990 00:00,196,NULL,,,,,,
9956,III/r,17/05/1989 00:00,221,NULL,,,,,,
9956,III/w,25/05/1990 00:00,221,NULL,,,,,,
9956,III/r,16/03/1989 00:00,105,NULL,,,,,,
9956,III/w,01/03/1990 00:00,105,NULL,,,,,,
9956,III/r,30/03/1989 00:00,124,NULL,,,,,,
9956,III/w,18/04/1990 00:00,124,NULL,,,,,,
9956,III/r,29/06/1989 00:00,149,NULL,,,,,,
9956,III/w,11/01/1991 00:00,149,NULL,,,,,,
9956,III/r,28/07/1989 00:00,170,NULL,,,,,,
9956,III/w,03/08/1990 00:00,170,NULL,,,,,,
9956,III,16/03/1989 00:00,99,NULL,,,,,,
9957,III,16/03/1989 00:00,99,NULL,,,,,,
9957,III/r,16/03/1989 00:00,81,NULL,,,,,,
9957,III/w,23/04/1990 00:00,81,NULL,,,,,,
9957,III/r,16/03/1989 00:00,57,NULL,,,,,,
9957,III/w,18/01/1990 00:00,57,NULL,,,,,,
9957,III/r,24/05/1989 00:00,196,NULL,,,,,,
9957,III/w,23/10/1990 00:00,196,NULL,,,,,,
9957,III/r,17/05/1989 00:00,221,NULL,,,,,,
9957,III/w,25/05/1990 00:00,221,NULL,,,,,,
9957,III/r,16/03/1989 00:00,105,NULL,,,,,,
9957,III/w,01/03/1990 00:00,105,NULL,,,,,,
9957,III/r,30/03/1989 00:00,124,NULL,,,,,,
9957,III/w,18/04/1990 00:00,124,NULL,,,,,,
9957,III/r,29/06/1989 00:00,149,NULL,,,,,,
9957,III/w,11/01/1991 00:00,149,NULL,,,,,,
9957,III/r,28/07/1989 00:00,170,NULL,,,,,,
9957,III/w,03/08/1990 00:00,170,NULL,,,,,,
9958,III/r,16/03/1989 00:00,81,NULL,,,,,,
9958,III/w,23/04/1990 00:00,81,NULL,,,,,,
9958,III/r,16/03/1989 00:00,57,NULL,,,,,,
9958,III/w,18/01/1990 00:00,57,NULL,,,,,,
9958,III/r,24/05/1989 00:00,196,NULL,,,,,,
9958,III/w,23/10/1990 00:00,196,NULL,,,,,,
9958,III/r,17/05/1989 00:00,221,NULL,,,,,,
9958,III/w,25/05/1990 00:00,221,NULL,,,,,,
9958,III/r,16/03/1989 00:00,105,NULL,,,,,,
9958,III/w,01/03/1990 00:00,105,NULL,,,,,,
9958,III/r,30/03/1989 00:00,124,NULL,,,,,,
9958,III/w,18/04/1990 00:00,124,NULL,,,,,,
9958,III/r,29/06/1989 00:00,149,NULL,,,,,,
9958,III/w,11/01/1991 00:00,149,NULL,,,,,,
9958,III/r,28/07/1989 00:00,170,NULL,,,,,,
9958,III/w,03/08/1990 00:00,170,NULL,,,,,,
9958,III,16/03/1989 00:00,99,NULL,,,,,,
9960,NULL,NULL,NULL,NULL,,,,,,
9975,NULL,NULL,NULL,NULL,,,,,,
9976,NULL,NULL,NULL,NULL,,,,,,
9977,NULL,NULL,NULL,NULL,,,,,,
9978,NULL,NULL,NULL,NULL,,,,,,
9979,NULL,NULL,NULL,NULL,,,,,,
9987,NULL,NULL,NULL,NULL,,,,,,
10004,NULL,NULL,NULL,NULL,,,,,,
10005,NULL,NULL,NULL,NULL,,,,,,
10006,NULL,NULL,NULL,NULL,,,,,,
10007,NULL,NULL,NULL,NULL,,,,,,
10009,NULL,NULL,NULL,NULL,,,,,,
10010,NULL,NULL,NULL,NULL,,,,,,
10024,NULL,NULL,NULL,NULL,,,,,,
10025,NULL,NULL,NULL,NULL,,,,,,
10032,II,01/07/1975 00:00,NULL,NULL,,,,,,
10033,NULL,NULL,NULL,NULL,,,,,,
10034,NULL,NULL,NULL,NULL,,,,,,
10053,I,01/07/1975 00:00,NULL,NULL,,,,,,
10054,I,01/07/1975 00:00,NULL,NULL,,,,,,
10103,II,16/02/1995 00:00,NULL,NULL,,,,,,
10103,III,26/02/1976 00:00,82,NULL,,,,,,
10103,III/r,24/10/1977 00:00,57,NULL,,,,,,
10103,III/w,01/01/1984 00:00,57,NULL,,,,,,
10104,NULL,NULL,NULL,NULL,,,,,,
10109,NULL,NULL,NULL,NULL,,,,,,
10110,NULL,NULL,NULL,NULL,,,,,,
10111,NULL,NULL,NULL,NULL,,,,,,
10112,NULL,NULL,NULL,NULL,,,,,,
10113,NULL,NULL,NULL,NULL,,,,,,
10114,NULL,NULL,NULL,NULL,,,,,,
10115,NULL,NULL,NULL,NULL,,,,,,
10116,NULL,NULL,NULL,NULL,,,,,,
10117,NULL,NULL,NULL,NULL,,,,,,
10118,NULL,NULL,NULL,NULL,,,,,,
10119,NULL,NULL,NULL,NULL,,,,,,
10120,NULL,NULL,NULL,NULL,,,,,,
10121,NULL,NULL,NULL,NULL,,,,,,
10122,NULL,NULL,NULL,NULL,,,,,,
10123,NULL,NULL,NULL,NULL,,,,,,
10124,NULL,NULL,NULL,NULL,,,,,,
10125,NULL,NULL,NULL,NULL,,,,,,
10126,NULL,NULL,NULL,NULL,,,,,,
10127,NULL,NULL,NULL,NULL,,,,,,
10128,NULL,NULL,NULL,NULL,,,,,,
10129,NULL,NULL,NULL,NULL,,,,,,
10130,NULL,NULL,NULL,NULL,,,,,,
10131,NULL,NULL,NULL,NULL,,,,,,
10132,NULL,NULL,NULL,NULL,,,,,,
10133,NULL,NULL,NULL,NULL,,,,,,
10134,NULL,NULL,NULL,NULL,,,,,,
10135,NULL,NULL,NULL,NULL,,,,,,
10136,NULL,NULL,NULL,NULL,,,,,,
10137,NULL,NULL,NULL,NULL,,,,,,
10138,NULL,NULL,NULL,NULL,,,,,,
10139,NULL,NULL,NULL,NULL,,,,,,
10140,NULL,NULL,NULL,NULL,,,,,,
10141,NULL,NULL,NULL,NULL,,,,,,
10142,NULL,NULL,NULL,NULL,,,,,,
10143,NULL,NULL,NULL,NULL,,,,,,
10144,NULL,NULL,NULL,NULL,,,,,,
10145,NULL,NULL,NULL,NULL,,,,,,
10146,NULL,NULL,NULL,NULL,,,,,,
10147,NULL,NULL,NULL,NULL,,,,,,
10148,NULL,NULL,NULL,NULL,,,,,,
10149,NULL,NULL,NULL,NULL,,,,,,
10150,NULL,NULL,NULL,NULL,,,,,,
10151,NULL,NULL,NULL,NULL,,,,,,
10152,NULL,NULL,NULL,NULL,,,,,,
10153,NULL,NULL,NULL,NULL,,,,,,
10154,NULL,NULL,NULL,NULL,,,,,,
10155,NULL,NULL,NULL,NULL,,,,,,
10156,NULL,NULL,NULL,NULL,,,,,,
10157,NULL,NULL,NULL,NULL,,,,,,
10160,NULL,NULL,NULL,NULL,,,,,,
10161,NULL,NULL,NULL,NULL,,,,,,
10162,NULL,NULL,NULL,NULL,,,,,,
10163,NULL,NULL,NULL,NULL,,,,,,
10164,NULL,NULL,NULL,NULL,,,,,,
10165,NULL,NULL,NULL,NULL,,,,,,
10166,NULL,NULL,NULL,NULL,,,,,,
10167,III/r,24/10/1977 00:00,57,NULL,,,,,,
10167,III/w,06/06/1981 00:00,57,NULL,,,,,,
10167,III,26/02/1976 00:00,82,NULL,,,,,,
10167,II,06/06/1981 00:00,NULL,NULL,,,,,,
10167,Deleted,11/06/1992 00:00,NULL,NULL,,,,,,
10169,I,01/07/1975 00:00,NULL,NULL,,,,,,
10170,I,01/07/1975 00:00,NULL,Subspecies variani only,,,,,,
10200,NULL,NULL,NULL,NULL,,,,,,
10201,NULL,NULL,NULL,NULL,,,,,,
10202,NULL,NULL,NULL,NULL,,,,,,
10203,NULL,NULL,NULL,NULL,,,,,,
10211,NULL,NULL,NULL,NULL,,,,,,
10217,NULL,NULL,NULL,NULL,,,,,,
10218,NULL,NULL,NULL,NULL,,,,,,
10220,NULL,NULL,NULL,NULL,,,,,,
10259,NULL,NULL,NULL,NULL,,,,,,
10274,Deleted,01/07/1977 00:00,NULL,NULL,,,,,,
10274,III,22/04/1976 00:00,213,NULL,,,,,,
10278,NULL,NULL,NULL,NULL,,,,,,
10280,NULL,NULL,NULL,NULL,,,,,,
10281,NULL,NULL,NULL,NULL,,,,,,
10282,NULL,NULL,NULL,NULL,,,,,,
10283,NULL,NULL,NULL,NULL,,,,,,
10300,NULL,NULL,NULL,NULL,,,,,,
10310,NULL,NULL,NULL,NULL,,,,,,
10311,NULL,NULL,NULL,NULL,,,,,,
10312,NULL,NULL,NULL,NULL,,,,,,
10313,NULL,NULL,NULL,NULL,,,,,,
10314,NULL,NULL,NULL,NULL,,,,,,
10330,NULL,NULL,NULL,NULL,,,,,,
10331,NULL,NULL,NULL,NULL,,,,,,
10341,III,26/02/1976 00:00,82,NULL,,,,,,
10341,Deleted,04/03/2007 00:00,82,NULL,,,,,,
10341,III/r,24/10/1977 00:00,57,NULL,,,,,,
10341,III/w,01/01/1984 00:00,57,NULL,,,,,,
10543,I,01/07/1975 00:00,NULL,NULL,,,,,,
10544,I,01/07/1975 00:00,NULL,NULL,,,,,,
10545,I,01/07/1975 00:00,NULL,NULL,,,,,,
10546,I,01/07/1975 00:00,NULL,NULL,,,,,,
10547,I,01/07/1975 00:00,NULL,NULL,,,,,,
10548,I,01/07/1975 00:00,NULL,NULL,,,,,,
10549,I,01/07/1975 00:00,NULL,NULL,,,,,,
10550,I,01/07/1975 00:00,NULL,NULL,,,,,,
10551,I,01/07/1975 00:00,NULL,NULL,,,,,,
10552,I,01/07/1975 00:00,NULL,NULL,,,,,,
10553,I,01/07/1975 00:00,NULL,NULL,,,,,,
10562,NULL,NULL,NULL,NULL,,,,,,
10588,NULL,NULL,NULL,NULL,,,,,,
10589,NULL,NULL,NULL,NULL,,,,,,
10590,NULL,NULL,NULL,NULL,,,,,,
10591,NULL,NULL,NULL,NULL,,,,,,
10592,NULL,NULL,NULL,NULL,,,,,,
10593,NULL,NULL,NULL,NULL,,,,,,
10594,NULL,NULL,NULL,NULL,,,,,,
10595,NULL,NULL,NULL,NULL,,,,,,
10596,NULL,NULL,NULL,NULL,,,,,,
10597,NULL,NULL,NULL,NULL,,,,,,
10598,NULL,NULL,NULL,NULL,,,,,,
10600,NULL,NULL,NULL,NULL,,,,,,
10602,NULL,NULL,NULL,NULL,,,,,,
10604,NULL,NULL,NULL,NULL,,,,,,
10605,NULL,NULL,NULL,NULL,,,,,,
10606,NULL,NULL,NULL,NULL,,,,,,
10607,NULL,NULL,NULL,NULL,,,,,,
10608,NULL,NULL,NULL,NULL,,,,,,
10632,NULL,NULL,NULL,NULL,,,,,,
10633,NULL,NULL,NULL,NULL,,,,,,
10635,NULL,NULL,NULL,NULL,,,,,,
10636,NULL,NULL,NULL,NULL,,,,,,
10642,NULL,NULL,NULL,NULL,,,,,,
10643,NULL,NULL,NULL,NULL,,,,,,
10707,I/r,02/04/2000 00:00,98,NULL,,,,,,
10707,I,29/07/1983 00:00,NULL,NULL,,,,,,
10707,II,28/06/1979 00:00,NULL,NULL,,,,,,
10708,II,28/06/1979 00:00,NULL,NULL,,,,,,
10708,I,29/07/1983 00:00,NULL,NULL,,,,,,
10714,NULL,NULL,NULL,NULL,,,,,,
10734,NULL,NULL,NULL,NULL,,,,,,
10746,Deleted,04/03/2007 00:00,82,NULL,,,,,,
10746,III,26/02/1976 00:00,82,Originally listed under Hystrix spp.,,,,,,
10748,NULL,NULL,NULL,NULL,,,,,,
10749,NULL,NULL,NULL,NULL,,,,,,
10750,NULL,NULL,NULL,NULL,,,,,,
10751,NULL,NULL,NULL,NULL,,,,,,
10752,NULL,NULL,NULL,NULL,,,,,,
10753,NULL,NULL,NULL,NULL,,,,,,
10754,NULL,NULL,NULL,NULL,,,,,,
10755,NULL,NULL,NULL,NULL,,,,,,
10761,NULL,NULL,NULL,NULL,,,,,,
10762,NULL,NULL,NULL,NULL,,,,,,
10763,NULL,NULL,NULL,NULL,,,,,,
10764,NULL,NULL,NULL,NULL,,,,,,
10780,III,22/04/1976 00:00,213,NULL,,,,,,
10780,Deleted,01/07/1977 00:00,NULL,NULL,,,,,,
10790,NULL,NULL,NULL,NULL,,,,,,
10794,III,26/02/1976 00:00,82,Originally listed under Idiurus spp.,,,,,,
10794,Deleted,04/03/2007 00:00,82,NULL,,,,,,
10794,III/r,24/10/1977 00:00,57,NULL,,,,,,
10794,III/w,01/01/1984 00:00,57,NULL,,,,,,
10796,NULL,NULL,NULL,NULL,,,,,,
10821,II,28/06/1979 00:00,NULL,NULL,,,,,,
10826,I,01/07/1975 00:00,NULL,NULL,,,,,,
10831,II,28/06/1979 00:00,NULL,NULL,,,,,,
10845,NULL,NULL,NULL,NULL,,,,,,
10846,NULL,NULL,NULL,NULL,,,,,,
10851,NULL,NULL,NULL,NULL,,,,,,
10859,NULL,NULL,NULL,NULL,,,,,,
10860,NULL,NULL,NULL,NULL,,,,,,
10863,NULL,NULL,NULL,NULL,,,,,,
10864,NULL,NULL,NULL,NULL,,,,,,
10865,NULL,NULL,NULL,NULL,,,,,,
10866,NULL,NULL,NULL,NULL,,,,,,
10867,NULL,NULL,NULL,NULL,,,,,,
10868,NULL,NULL,NULL,NULL,,,,,,
10869,NULL,NULL,NULL,NULL,,,,,,
10870,NULL,NULL,NULL,NULL,,,,,,
10878,NULL,NULL,NULL,NULL,,,,,,
10879,NULL,NULL,NULL,NULL,,,,,,
10882,NULL,NULL,NULL,NULL,,,,,,
10886,NULL,NULL,NULL,NULL,,,,,,
10887,NULL,NULL,NULL,NULL,,,,,,
10911,NULL,NULL,NULL,NULL,,,,,,
10912,NULL,NULL,NULL,NULL,,,,,,
10913,NULL,NULL,NULL,NULL,,,,,,
10946,NULL,NULL,NULL,NULL,,,,,,
10947,NULL,NULL,NULL,NULL,,,,,,
10954,NULL,NULL,NULL,NULL,,,,,,
10957,NULL,NULL,NULL,NULL,,,,,,
10967,NULL,NULL,NULL,NULL,,,,,,
10968,NULL,NULL,NULL,NULL,,,,,,
10969,NULL,NULL,NULL,NULL,,,,,,
10970,NULL,NULL,NULL,NULL,,,,,,
10971,NULL,NULL,NULL,NULL,,,,,,
10972,NULL,NULL,NULL,NULL,,,,,,
10973,NULL,NULL,NULL,NULL,,,,,,
10974,NULL,NULL,NULL,NULL,,,,,,
10975,NULL,NULL,NULL,NULL,,,,,,
10976,NULL,NULL,NULL,NULL,,,,,,
10977,NULL,NULL,NULL,NULL,,,,,,
10978,NULL,NULL,NULL,NULL,,,,,,
10979,NULL,NULL,NULL,NULL,,,,,,
10980,NULL,NULL,NULL,NULL,,,,,,
10981,NULL,NULL,NULL,NULL,,,,,,
10982,NULL,NULL,NULL,NULL,,,,,,
10983,NULL,NULL,NULL,NULL,,,,,,
10984,NULL,NULL,NULL,NULL,,,,,,
10985,NULL,NULL,NULL,NULL,,,,,,
10986,NULL,NULL,NULL,NULL,,,,,,
10987,NULL,NULL,NULL,NULL,,,,,,
10988,NULL,NULL,NULL,NULL,,,,,,
11033,II,28/06/1979 00:00,NULL,NULL,,,,,,
11033,I,01/07/1975 00:00,NULL,NULL,,,,,,
11036,NULL,NULL,NULL,NULL,,,,,,
11037,NULL,NULL,NULL,NULL,,,,,,
11038,NULL,NULL,NULL,NULL,,,,,,
11041,NULL,NULL,NULL,NULL,,,,,,
11042,NULL,NULL,NULL,NULL,,,,,,
11043,NULL,NULL,NULL,NULL,,,,,,
11044,NULL,NULL,NULL,NULL,,,,,,
11045,NULL,NULL,NULL,NULL,,,,,,
11046,NULL,NULL,NULL,NULL,,,,,,
11047,II,28/06/1979 00:00,NULL,NULL,,,,,,
11048,II,28/06/1979 00:00,NULL,NULL,,,,,,
11050,NULL,NULL,NULL,NULL,,,,,,
11061,NULL,NULL,NULL,NULL,,,,,,
11062,NULL,NULL,NULL,NULL,,,,,,
11135,NULL,NULL,NULL,NULL,,,,,,
11136,NULL,NULL,NULL,NULL,,,,,,
11137,NULL,NULL,NULL,NULL,,,,,,
11138,NULL,NULL,NULL,NULL,,,,,,
11140,II,28/06/1979 00:00,NULL,NULL,,,,,,
11141,II,28/06/1979 00:00,NULL,NULL,,,,,,
11141,II/r,02/04/2000 00:00,98,NULL,,,,,,
11142,II/r,02/04/2000 00:00,98,NULL,,,,,,
11142,II,28/06/1979 00:00,NULL,NULL,,,,,,
11143,II,28/06/1979 00:00,NULL,NULL,,,,,,
11144,II,28/06/1979 00:00,NULL,NULL,,,,,,
11145,II,28/06/1979 00:00,NULL,NULL,,,,,,
11146,II,28/06/1979 00:00,NULL,NULL,,,,,,
11147,NULL,NULL,NULL,NULL,,,,,,
11148,NULL,NULL,NULL,NULL,,,,,,
11149,NULL,NULL,NULL,NULL,,,,,,
11162,I,01/07/1975 00:00,NULL,NULL,,,,,,
11164,NULL,NULL,NULL,NULL,,,,,,
11165,NULL,NULL,NULL,NULL,,,,,,
11166,NULL,NULL,NULL,NULL,,,,,,
11167,NULL,NULL,NULL,NULL,,,,,,
11168,NULL,NULL,NULL,NULL,,,,,,
11170,NULL,NULL,NULL,NULL,,,,,,
11171,I,01/07/1975 00:00,NULL,NULL,,,,,,
11172,NULL,NULL,NULL,NULL,,,,,,
11173,NULL,NULL,NULL,NULL,,,,,,
11174,I,29/07/1983 00:00,NULL,NULL,,,,,,
11174,II,04/02/1977 00:00,NULL,NULL,,,,,,
11174,I/r,29/07/1983 00:00,14,NULL,,,,,,
11174,I/w,06/01/1989 00:00,14,NULL,,,,,,
11175,II,04/02/1977 00:00,NULL,NULL,,,,,,
11176,II,04/02/1977 00:00,NULL,NULL,,,,,,
11177,II,04/02/1977 00:00,NULL,NULL,,,,,,
11178,II,04/02/1977 00:00,NULL,NULL,,,,,,
11179,NULL,NULL,NULL,NULL,,,,,,
11186,II,12/08/1978 00:00,NULL,NULL,,,,,,
11187,NULL,NULL,NULL,NULL,,,,,,
11188,NULL,NULL,NULL,NULL,,,,,,
11189,NULL,NULL,NULL,NULL,,,,,,
11202,NULL,NULL,NULL,NULL,,,,,,
11304,II,01/07/1975 00:00,NULL,NULL,,,,,,
11304,Deleted,22/10/1987 00:00,NULL,NULL,,,,,,
11305,NULL,NULL,NULL,NULL,,,,,,
11306,NULL,NULL,NULL,NULL,,,,,,
11307,NULL,NULL,NULL,NULL,,,,,,
