SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,
5670,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
5671,I/w,17/08/1987 00:00,208,NULL,,,,,,
5671,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
5671,I/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
5671,I,01/07/1975 00:00,NULL,NULL,,,,,,
5671,I/r,21/04/1983 00:00,208,NULL,,,,,,
5680,I,01/07/1975 00:00,NULL,NULL,,,,,,
5682,I,01/07/1975 00:00,NULL,NULL,,,,,,
5684,III/w,26/09/1990 00:00,14,NULL,,,,,,
5684,III,13/04/1987 00:00,95,NULL,,,,,,
5684,III/r,13/04/1987 00:00,14,NULL,,,,,,
5685,III,13/04/1987 00:00,95,NULL,,,,,,
5760,II,04/02/1977 00:00,NULL,NULL,,,,,,
5792,III,22/04/1976 00:00,213,NULL,,,,,,
5792,Deleted,01/07/1977 00:00,NULL,NULL,,,,,,
5953,II,01/07/1975 00:00,NULL,NULL,,,,,,
5955,II,19/07/2000 00:00,NULL,NULL,,,,,,
5956,II,19/07/2000 00:00,NULL,NULL,,,,,,
5957,II,19/07/2000 00:00,NULL,NULL,,,,,,
5958,II,19/07/2000 00:00,NULL,NULL,,,,,,
5959,II,19/07/2000 00:00,NULL,NULL,,,,,,
5960,II,19/07/2000 00:00,NULL,NULL,,,,,,
5961,II,19/07/2000 00:00,NULL,NULL,,,,,,
5962,II,19/07/2000 00:00,NULL,NULL,,,,,,
5963,II,19/07/2000 00:00,NULL,NULL,,,,,,
5984,II/r,06/06/1981 00:00,122,Reservation not applicable to C. p. bloxami,,,,,,
5984,II,06/06/1981 00:00,NULL,Listed under PSITTACIFORMES spp.,,,,,,
5984,II/r,06/06/1981 00:00,203,NULL,,,,,,
5985,II,28/06/1979 00:00,NULL,NULL,,,,,,
5985,II,06/06/1981 00:00,NULL,Included with PSITTACIFORMES spp.,,,,,,
5985,II/r,28/06/1979 00:00,203,NULL,,,,,,
5989,II,22/10/1987 00:00,NULL,NULL,,,,,,
5992,I,01/07/1975 00:00,NULL,NULL,,,,,,
5993,II/w,20/03/1987 00:00,122,NULL,,,,,,
5993,II/w,20/03/1987 00:00,203,NULL,,,,,,
5993,II,06/06/1981 00:00,NULL,NULL,,,,,,
5993,II/r,06/06/1981 00:00,122,NULL,,,,,,
5993,II/r,06/06/1981 00:00,203,NULL,,,,,,
5994,I,01/07/1975 00:00,NULL,NULL,,,,,,
5995,II,01/07/1975 00:00,NULL,NULL,,,,,,
5995,I,04/02/1977 00:00,NULL,NULL,,,,,,
5996,I,04/02/1977 00:00,NULL,NULL,,,,,,
5996,II,01/07/1975 00:00,NULL,Erroneously listed in both Appendix I and Appendix II originally,,,,,,
5997,II,01/07/1975 00:00,NULL,NULL,,,,,,
5997,II,06/06/1981 00:00,NULL,Included with PSITTACIFORMES spp.,,,,,,
5998,II,01/07/1975 00:00,NULL,NULL,,,,,,
5998,II,06/06/1981 00:00,NULL,Included with PSITTACIFORMES spp.,,,,,,
6003,II/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
6003,II,01/07/1975 00:00,NULL,NULL,,,,,,
6003,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
6021,II,06/06/1981 00:00,NULL,"Except C. d. coxeni, which is listed on I",,,,,,
6021,I,01/07/1975 00:00,NULL,C. d. coxeni only,,,,,,
6021,II/r,06/06/1981 00:00,122,NULL,,,,,,
6021,II/r,06/06/1981 00:00,203,NULL,,,,,,
6021,II/w,20/03/1987 00:00,122,NULL,,,,,,
6021,II/w,20/03/1987 00:00,203,NULL,,,,,,
6022,I,06/06/1981 00:00,NULL,NULL,,,,,,
6022,II,01/07/1975 00:00,NULL,NULL,,,,,,
6023,II/w,20/03/1987 00:00,122,NULL,,,,,,
6023,II/r,06/06/1981 00:00,203,NULL,,,,,,
6023,II/w,20/03/1987 00:00,203,NULL,,,,,,
6023,II,06/06/1981 00:00,NULL,NULL,,,,,,
6023,II/r,06/06/1981 00:00,122,NULL,,,,,,
6026,I,06/06/1981 00:00,NULL,NULL,,,,,,
6026,II,04/02/1977 00:00,NULL,NULL,,,,,,
6027,I,06/06/1981 00:00,NULL,NULL,,,,,,
6027,II,04/02/1977 00:00,NULL,NULL,,,,,,
6028,II,04/02/1977 00:00,NULL,NULL,,,,,,
6028,I,06/06/1981 00:00,NULL,NULL,,,,,,
6030,I,06/06/1981 00:00,NULL,NULL,,,,,,
6030,II,04/02/1977 00:00,NULL,NULL,,,,,,
6031,I,06/06/1981 00:00,NULL,NULL,,,,,,
6031,II,04/02/1977 00:00,NULL,NULL,,,,,,
6032,I,06/06/1981 00:00,NULL,NULL,,,,,,
6032,II,04/02/1977 00:00,NULL,NULL,,,,,,
6033,I,06/06/1981 00:00,NULL,NULL,,,,,,
6033,II,04/02/1977 00:00,NULL,NULL,,,,,,
6035,II,04/02/1977 00:00,NULL,NULL, _montana_ and _pusilla_ only,,,,,
6035,I,06/06/1981 00:00,NULL,NULL,,,,,,
6044,I,06/06/1981 00:00,NULL,NULL,,,,,,
6044,II,04/02/1977 00:00,NULL,NULL,,,,,,
6052,II,01/07/1975 00:00,NULL,Originally listed as C. bewickii jankowskii,,,,,,
6052,Deleted,11/06/1992 00:00,NULL,NULL,,,,,,
6054,II,01/07/1975 00:00,NULL,NULL,,,,,,
6077,II,22/10/1987 00:00,NULL,NULL,,,,,,
6078,II,22/10/1987 00:00,NULL,NULL,,,,,,
6082,II,01/07/1975 00:00,NULL,NULL,,,,,,
6089,I,01/07/1975 00:00,NULL,NULL,,,,,,
6112,II,01/07/1975 00:00,NULL,NULL,,,,,,
6190,II,04/02/1977 00:00,NULL,NULL,,,,,,
6194,II,28/06/1979 00:00,NULL,Popn of US deleted; only MX popn remaining,,,,,,
6194,II,01/07/1975 00:00,NULL,NULL,,,,,,
6194,Deleted,11/06/1992 00:00,NULL,NULL,,,,,,
6195,I,01/07/1975 00:00,NULL,NULL,,,,,,
6195,Deleted,28/06/1979 00:00,NULL,NULL,,,,,,
6196,II,01/07/1975 00:00,NULL,NULL,,,,,,
6196,Deleted,11/06/1992 00:00,NULL,NULL,,,,,,
6231,I,04/02/1977 00:00,NULL,NULL,,,,,,
6235,III,26/02/1976 00:00,82,NULL,,,,,,
6235,Deleted,04/03/2007 00:00,NULL,NULL,,,,,,
6235,III/w,01/01/1984 00:00,57,NULL,,,,,,
6235,III/r,24/10/1977 00:00,57,NULL, which is on I,,,,,
6236,II,06/06/1981 00:00,NULL,NULL,,,,,,
6236,I,01/07/1975 00:00,NULL,NULL,,,,,,
6246,II,22/10/1987 00:00,NULL,NULL,,,,,,
6259,II,01/07/1975 00:00,NULL,NULL,,,,,,
6260,II,01/07/1975 00:00,NULL,NULL,,,,,,
6274,I,01/07/1975 00:00,NULL,NULL,,,,,,
6275,I,01/07/1975 00:00,NULL,NULL,,,,,,
6276,I,01/07/1975 00:00,NULL,Subspecies _litoralis_ only,,,,,,
6277,III,13/04/1987 00:00,95,NULL,,,,,,
6277,III/r,13/04/1987 00:00,14,NULL,,,,,,
6277,III/w,26/09/1990 00:00,14,NULL,,,,,,
6302,I,01/07/1975 00:00,NULL,NULL,,,,,,
6335,II,28/06/1979 00:00,NULL,NULL,,,,,,
6336,II,28/06/1979 00:00,NULL,NULL,,,,,,
6336,II/r,02/04/2000 00:00,98,NULL,,,,,,
6337,II,28/06/1979 00:00,NULL,NULL,,,,,,
6400,II,01/07/1975 00:00,NULL,NULL,,,,,,
6401,III,13/04/1987 00:00,95,NULL,,,,,,
6401,III/r,13/04/1987 00:00,14,NULL,,,,,,
6401,III/w,26/09/1990 00:00,14,NULL,,,,,,
6402,III/w,01/01/1984 00:00,57,NULL,,,,,,
6402,Deleted,04/03/2007 00:00,82,NULL,,,,,,
6402,III,13/04/1987 00:00,95,NULL,,,,,,
6402,III/r,13/04/1987 00:00,14,NULL,,,,,,
6402,III/w,26/09/1990 00:00,14,NULL,,,,,,
6402,III/r,24/10/1977 00:00,57,NULL,,,,,,
6402,III,26/02/1976 00:00,82,Originally listed as Anatidae spp.,,,,,,
6403,Deleted,04/03/2007 00:00,82,NULL,,,,,,
6403,III/r,24/10/1977 00:00,57,NULL,,,,,,
6403,III/w,01/01/1984 00:00,57,NULL,,,,,,
6403,III,26/02/1976 00:00,82,Originally listed as Anatidae spp.,,,,,,
6405,II,04/02/1977 00:00,NULL,NULL,,,,,,
6406,II,04/02/1977 00:00,NULL,NULL,,,,,,
6426,II,28/06/1979 00:00,NULL,NULL,,,,,,
6426,Deleted,18/09/1997 00:00,NULL,NULL,,,,,,
6431,II,01/07/1975 00:00,NULL,NULL,,,,,,
6432,II,28/06/1979 00:00,NULL,NULL,,,,,,
6432,Deleted,18/09/1997 00:00,NULL,NULL,,,,,,
6434,II,01/07/1975 00:00,NULL,NULL,,,,,,
6493,II,06/06/1981 00:00,NULL,NULL,,,,,,
6494,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
6494,I,04/02/1977 00:00,NULL,NULL,,,,,,
6494,II/w,03/07/1978 00:00,221,On behalf of HK,,,,,,
6494,II,01/07/1975 00:00,NULL,NULL,,,,,,
6494,I/r,15/02/1981 00:00,199,NULL,,,,,,
6505,II/w,20/03/1987 00:00,122,NULL,,,,,,
6505,II,06/06/1981 00:00,NULL,NULL,,,,,,
6505,II/w,20/03/1987 00:00,203,NULL,,,,,,
6505,II/r,06/06/1981 00:00,122,NULL,,,,,,
6505,II/r,06/06/1981 00:00,203,NULL,,,,,,
6553,I,01/07/1975 00:00,NULL,NULL,,,,,,
6553,I,04/02/1977 00:00,NULL,Included with Rhinocerotidae spp.,,,,,,
6557,I,04/02/1977 00:00,NULL,Included with Rhinocerotidae spp.,,,,,,
6557,II,01/07/1975 00:00,NULL,NULL,,,,,,
6610,I,01/07/1975 00:00,NULL,NULL,,,,,,
6674,II,01/07/1975 00:00,NULL,NULL,,,,,,
6674,Deleted,22/10/1987 00:00,NULL,NULL,,,,,,
6719,II,22/10/1987 00:00,NULL,NULL,,,,,,
6805,II,22/10/1987 00:00,NULL,NULL,,,,,,
6806,II,22/10/1987 00:00,NULL,NULL,,,,,,
6812,II,22/10/1987 00:00,NULL,NULL,,,,,,
6813,II,22/10/1987 00:00,NULL,NULL,,,,,,
6815,II,04/02/1977 00:00,NULL,NULL,,,,,,
6815,II,18/01/1990 00:00,NULL,Included with Dracaena spp.,,,,,,
6816,II,18/01/1990 00:00,NULL,NULL,,,,,,
6854,I,01/07/1975 00:00,NULL,NULL,,,,,,
6864,II,28/06/1979 00:00,NULL,NULL,,,,,,
6889,I,01/07/1975 00:00,NULL,NULL,,,,,,
6909,I,19/07/2000 00:00,NULL,NULL,,,,,,
6909,I/r,15/07/2004 00:00,162,NULL,,,,,,
6909,I,01/07/1975 00:00,NULL,All popns except those on II,,,,,,
6909,II,01/07/1975 00:00,NULL,Popn of AU,,,,,,
7020,II/r,06/06/1981 00:00,122,NULL,,,,,,
7020,II/r,06/06/1981 00:00,203,NULL,,,,,,
7020,II/w,20/03/1987 00:00,122,NULL,,,,,,
7020,II/w,20/03/1987 00:00,203,NULL,,,,,,
7020,II,06/06/1981 00:00,NULL,NULL,,,,,,
7073,III/w,01/01/1984 00:00,57,NULL,,,,,,
7073,Deleted,04/03/2007 00:00,82,NULL,,,,,,
7073,III,26/02/1976 00:00,82,NULL,,,,,,
7073,III/r,24/10/1977 00:00,57,NULL,,,,,,
7085,III/w,26/09/1990 00:00,14,NULL,,,,,,
7085,III,13/04/1987 00:00,95,NULL,,,,,,
7085,III/r,13/04/1987 00:00,14,NULL,,,,,,
7091,II,01/07/1975 00:00,NULL,NULL,,,,,,
7091,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
7091,II/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
7092,III,28/10/1976 00:00,51,Listed under Accipitridae spp. (Costa Rican species),,,,,,
7092,III/r,24/10/1977 00:00,57,NULL,,,,,,
7092,III/w,28/06/1979 00:00,57,NULL,,,,,,
7092,II,28/06/1979 00:00,NULL,Included with FALCONIFORMES spp.,,,,,,
7093,II,28/06/1979 00:00,NULL,NULL,,,,,,
7094,II,28/06/1979 00:00,NULL,NULL,,,,,,
7095,III/w,28/06/1979 00:00,57,NULL,,,,,,
7095,II,28/06/1979 00:00,NULL,Included with FALCONIFORMES spp.,,,,,,
7095,III,28/10/1976 00:00,51,Listed under Accipitridae spp. (Costa Rican species),,,,,,
7095,III/r,24/10/1977 00:00,57,NULL,,,,,,
7096,II,28/06/1979 00:00,NULL,NULL,,,,,,
7140,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
7140,I/w,03/07/1978 00:00,221,On behalf of HK,,,,,,
7140,I,01/07/1975 00:00,NULL,NULL,,,,,,
7618,III,22/04/1976 00:00,213,NULL,,,,,,
7618,Deleted,01/07/1977 00:00,NULL,NULL,,,,,,
7665,II,22/10/1987 00:00,NULL,NULL,,,,,,
7666,II,22/10/1987 00:00,NULL,NULL,,,,,,
7700,II,28/06/1979 00:00,NULL,NULL,,,,,,
7700,Deleted,22/10/1987 00:00,NULL,NULL,,,,,,
7717,III,22/04/1976 00:00,213,NULL,,,,,,
7717,Deleted,01/07/1977 00:00,NULL,NULL,,,,,,
7750,II,04/02/1977 00:00,NULL,"Except E. l. nereis, which is listed in I",,,,,,
7750,I,01/07/1975 00:00,NULL,E. l. nereis only,,,,,,
7751,I,01/07/1975 00:00,NULL,NULL,,,,,,
7774,II,06/06/1981 00:00,NULL,NULL,,,,,,
7774,II/r,06/06/1981 00:00,122,NULL,,,,,,
7774,II/r,06/06/1981 00:00,203,NULL,,,,,,
7774,II/w,20/03/1987 00:00,122,NULL,,,,,,
7774,II/w,20/03/1987 00:00,203,NULL,,,,,,
7775,II/w,20/03/1987 00:00,122,NULL,,,,,,
7775,II/r,06/06/1981 00:00,203,NULL,,,,,,
7775,II/w,20/03/1987 00:00,203,NULL,,,,,,
7775,II,06/06/1981 00:00,NULL,NULL,,,,,,
7775,II/r,06/06/1981 00:00,122,NULL,,,,,,
7776,II,22/10/1987 00:00,NULL,NULL,,,,,,
7785,II,06/06/1981 00:00,NULL,Listed under PSITTACIFORMES spp.,,,,,,
7785,II/r,06/06/1981 00:00,203,NULL,,,,,,
7785,II/r,06/06/1981 00:00,122,NULL,,,,,,
7789,II/r,06/06/1981 00:00,203,NULL,,,,,,
7789,II/w,01/01/1982 00:00,122,NULL,,,,,,
7789,II/w,01/01/1982 00:00,203,NULL,,,,,,
7789,II,06/06/1981 00:00,NULL,NULL,,,,,,
7789,II/r,06/06/1981 00:00,122,NULL,,,,,,
7790,II/w,01/01/1982 00:00,122,NULL,,,,,,
7790,II/w,01/01/1982 00:00,203,NULL,,,,,,
7790,II,06/06/1981 00:00,NULL,NULL,,,,,,
7790,II/r,06/06/1981 00:00,122,NULL,,,,,,
7790,II/r,06/06/1981 00:00,203,NULL, crespoi and pajeros only,,,,,
7791,II/r,06/06/1981 00:00,203,NULL,,,,,,
7791,II/w,01/01/1982 00:00,122,NULL,,,,,,
7791,II/w,01/01/1982 00:00,203,NULL,,,,,,
7791,I,16/02/1995 00:00,NULL,NULL,,,,,,
7791,II,06/06/1981 00:00,NULL,Listed under PSITTACIFORMES spp.,,,,,,
7791,II/r,06/06/1981 00:00,122,NULL,,,,,,
7792,II/w,01/01/1982 00:00,122,NULL,,,,,,
7792,II/w,01/01/1982 00:00,203,NULL,,,,,,
7792,II,06/06/1981 00:00,NULL,NULL,,,,,,
7792,II/r,06/06/1981 00:00,122,NULL,,,,,,
7792,II/r,06/06/1981 00:00,203,NULL,,,,,,
7793,II/r,06/06/1981 00:00,122,NULL,,,,,,
7793,II/r,06/06/1981 00:00,203,NULL,,,,,,
7793,II/w,01/01/1982 00:00,122,NULL,,,,,,
7793,II/w,01/01/1982 00:00,203,NULL,,,,,,
7793,II,06/06/1981 00:00,NULL,NULL,,,,,,
7794,II/w,01/01/1982 00:00,122,NULL,,,,,,
7794,II/r,06/06/1981 00:00,203,NULL,,,,,,
7794,II/w,01/01/1982 00:00,203,NULL,,,,,,
7794,II,06/06/1981 00:00,NULL,NULL,,,,,,
7794,II/r,06/06/1981 00:00,122,NULL,,,,,,
7796,II/w,01/01/1982 00:00,122,NULL,,,,,,
7796,II/w,01/01/1982 00:00,203,NULL,,,,,,
7796,II,06/06/1981 00:00,NULL,NULL,,,,,,
7796,II/r,06/06/1981 00:00,122,NULL,,,,,,
7796,II/r,06/06/1981 00:00,203,NULL,,,,,,
7814,III/w,01/01/1984 00:00,57,NULL,,,,,,
7814,Deleted,04/03/2007 00:00,82,NULL,,,,,,
7814,III,26/02/1976 00:00,82,NULL,,,,,,
7814,III/r,24/10/1977 00:00,57,NULL,,,,,,
7815,II,04/02/1977 00:00,NULL,NULL,,,,,,
7816,II,04/02/1977 00:00,NULL,NULL,,,,,,
7817,II,04/02/1977 00:00,NULL,NULL,,,,,,
7818,II,04/02/1977 00:00,NULL,NULL,,,,,,
7819,II,04/02/1977 00:00,NULL,NULL,,,,,,
7820,II,04/02/1977 00:00,NULL,NULL,,,,,,
7821,I,04/02/1977 00:00,NULL,NULL,,,,,,
7822,I/w,06/01/1989 00:00,14,NULL,,,,,,
7822,I,29/07/1983 00:00,NULL,NULL,,,,,,
7822,II,04/02/1977 00:00,NULL,Listed under Boidae spp.,,,,,,
7822,I/r,29/07/1983 00:00,14,NULL,,,,,,
7824,II,04/02/1977 00:00,NULL,NULL,,,,,,
7826,I,01/07/1975 00:00,NULL,NULL,,,,,,
7826,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
7826,I/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
7827,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
7827,II/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
7827,II,01/07/1975 00:00,NULL,NULL,,,,,,
7827,II,04/02/1977 00:00,NULL,Included with Boidae spp.,,,,,,
7828,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
7828,I/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
7828,I,01/07/1975 00:00,NULL,NULL,,,,,,
7828,I,04/02/1977 00:00,NULL,Included with E. inornatus,,,,,,
7838,II,01/07/1975 00:00,NULL,NULL,,,,,,
7839,II,01/07/1975 00:00,NULL,NULL,,,,,,
7840,II,01/07/1975 00:00,NULL,NULL,,,,,,
7841,II,01/07/1975 00:00,NULL,NULL,,,,,,
7899,III/w,01/01/1984 00:00,57,NULL,,,,,,
7899,Deleted,04/03/2007 00:00,82,NULL,,,,,,
7899,III,26/02/1976 00:00,82,NULL,,,,,,
7899,III/r,24/10/1977 00:00,57,NULL,,,,,,
7949,I,29/07/1983 00:00,NULL,NULL,,,,,,
7949,I/r,29/07/1983 00:00,14,NULL,,,,,,
7949,I/w,06/01/1989 00:00,14,NULL,,,,,,
7950,I,28/06/1979 00:00,NULL,NULL,,,,,,
7951,II,01/07/1975 00:00,NULL,Except sspp. hemionus and khur,,,,,,
7951,I,01/07/1975 00:00,NULL,Subspecies hemionus and khur only,,,,,,
7952,I,01/07/1975 00:00,NULL,NULL,,,,,,
7953,II,01/07/1975 00:00,NULL,NULL,,,,,,
7955,I,01/07/1975 00:00,NULL,NULL,,,,,,
7956,I,01/07/1975 00:00,NULL,NULL,,,,,,
7958,II,28/06/1979 00:00,NULL,NULL,,,,,,
7959,I,01/07/1975 00:00,NULL,NULL,,,,,,
7960,I,01/07/1975 00:00,NULL,E. z. zebra only,,,,,,
7960,II,28/06/1979 00:00,NULL,E. z. hartmannae,,,,,,
8005,I,04/02/1977 00:00,NULL,NULL,,,,,,
8005,I,06/06/1981 00:00,NULL,Included with Cheloniidae spp.,,,,,,
8005,I/r,19/07/1990 00:00,53,NULL,,,,,,
8005,I/r,09/08/1978 00:00,73,NULL,,,,,,
8005,I/r,04/11/1980 00:00,107,NULL,,,,,,
8005,I/r,28/02/1989 00:00,181,NULL,,,,,,
8005,I/w,10/12/1984 00:00,73,NULL,,,,,,
8005,I/w,29/07/1994 00:00,107,NULL,,,,,,
8005,I/r,15/07/2004 00:00,162,NULL,,,,,,
8006,I,04/02/1977 00:00,NULL,Included with E. imbricata,,,,,,
8006,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
8006,II/w,04/02/1977 00:00,221,On behalf of HK,,,,,,
8006,II,01/07/1975 00:00,NULL,NULL,,,,,,
8007,I/w,03/07/1978 00:00,221,On behalf of HK,,,,,,
8007,I,01/07/1975 00:00,NULL,NULL,,,,,,
8007,I,04/02/1977 00:00,NULL,Included with E. imbricata,,,,,,
8007,I/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
8019,II,22/10/1987 00:00,NULL,NULL,,,,,,
8020,II,22/10/1987 00:00,NULL,NULL,,,,,,
8021,II,22/10/1987 00:00,NULL,NULL,,,,,,
8022,II,22/10/1987 00:00,NULL,NULL,,,,,,
8023,II,22/10/1987 00:00,NULL,NULL,,,,,,
8024,II,22/10/1987 00:00,NULL,NULL,,,,,,
8025,II,22/10/1987 00:00,NULL,NULL,,,,,,
8026,II,22/10/1987 00:00,NULL,NULL,,,,,,
8027,II,22/10/1987 00:00,NULL,NULL,,,,,,
8028,II,22/10/1987 00:00,NULL,NULL,,,,,,
8070,II/w,03/07/1978 00:00,221,On behalf of HK,,,,,,
8070,II,01/07/1975 00:00,NULL,NULL,,,,,,
8070,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
8073,II,04/02/1977 00:00,NULL,Included with PRIMATES spp.,,,,,,
8073,III,26/02/1976 00:00,82,NULL,,,,,,
8075,II,28/06/1979 00:00,NULL,NULL,,,,,,
8076,II,28/06/1979 00:00,NULL,NULL,,,,,,
8086,II,04/02/1977 00:00,NULL,NULL,,,,,,
8087,II,04/02/1977 00:00,NULL,NULL,,,,,,
8088,II,04/02/1977 00:00,NULL,NULL,,,,,,
8089,II,04/02/1977 00:00,NULL,Included with Boidae spp.,,,,,,
8089,III,22/04/1976 00:00,213,NULL,,,,,,
8090,II,04/02/1977 00:00,NULL,NULL,,,,,,
8091,II,04/02/1977 00:00,NULL,NULL,,,,,,
8092,II,04/02/1977 00:00,NULL,NULL,,,,,,
8093,II,04/02/1977 00:00,NULL,NULL,,,,,,
8094,II,04/02/1977 00:00,NULL,NULL,,,,,,
8095,II,04/02/1977 00:00,NULL,NULL,,,,,,
8096,II,04/02/1977 00:00,NULL,NULL,,,,,,
8097,I,01/07/1975 00:00,NULL,NULL,,,,,,
8097,I/r,09/07/1975 00:00,38,NULL,,,,,,
8097,I/w,29/10/1982 00:00,38,NULL,,,,,,
8100,III/r,24/10/1977 00:00,57,NULL,,,,,,
8100,III/w,01/01/1984 00:00,57,NULL,,,,,,
8100,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8100,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8101,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8101,III/w,01/01/1984 00:00,57,NULL,,,,,,
8101,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8101,III/r,24/10/1977 00:00,57,NULL,,,,,,
8102,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8102,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8102,III/r,24/10/1977 00:00,57,NULL,,,,,,
8102,III/w,01/01/1984 00:00,57,NULL,,,,,,
8105,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8105,III/r,24/10/1977 00:00,57,NULL,,,,,,
8105,III/w,01/01/1984 00:00,57,NULL,,,,,,
8105,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8153,I,01/07/1975 00:00,NULL,NULL,,,,,,
8154,I,01/07/1975 00:00,NULL,NULL,,,,,,
8170,II,22/10/1987 00:00,NULL,NULL,,,,,,
8180,II,22/10/1987 00:00,NULL,NULL,,,,,,
8185,II,22/10/1987 00:00,NULL,NULL,,,,,,
8186,II,22/10/1987 00:00,NULL,NULL,,,,,,
8199,I,01/07/1975 00:00,NULL,NULL,,,,,,
8200,I,01/07/1975 00:00,NULL,NULL,,,,,,
8201,I,01/07/1975 00:00,NULL,NULL,,,,,,
8202,I,01/07/1975 00:00,NULL,NULL,,,,,,
8203,I,01/07/1975 00:00,NULL,NULL,,,,,,
8204,I,01/07/1975 00:00,NULL,NULL,,,,,,
8205,I,01/07/1975 00:00,NULL,NULL,,,,,,
8206,I,01/07/1975 00:00,NULL,NULL,,,,,,
8209,I,01/07/1975 00:00,NULL,NULL,,,,,,
8210,I,01/07/1975 00:00,NULL,NULL,,,,,,
8214,II,22/10/1987 00:00,NULL,NULL,,,,,,
8253,II,04/02/1977 00:00,NULL,NULL,,,,,,
8254,II,04/02/1977 00:00,NULL,NULL,,,,,,
8255,II/r,31/10/1976 00:00,221,On behalf of HK,,,,,,
8255,II/w,07/03/1978 00:00,221,On behalf of HK,,,,,,
8255,II,01/07/1975 00:00,NULL,NULL,,,,,,
8255,II,04/02/1977 00:00,NULL,Included with Boidae,,,,,,
8263,I,19/07/2000 00:00,NULL,Includes E. c. cornutus and E. c. uvaensis,,,,,,
8263,II,01/07/1975 00:00,NULL,NULL,,,,,,
8263,II,06/06/1981 00:00,NULL,Included with PSITTACIFORMES spp.,,,,,,
8265,II,04/02/1977 00:00,NULL,NULL,,,,,,
8266,II,04/02/1977 00:00,NULL,NULL,,,,,,
8270,II,22/10/1987 00:00,NULL,NULL,,,,,,
8271,II,22/10/1987 00:00,NULL,NULL,,,,,,
8272,II,22/10/1987 00:00,NULL,NULL,,,,,,
8273,II,22/10/1987 00:00,NULL,NULL,,,,,,
8274,II,22/10/1987 00:00,NULL,NULL,,,,,,
8320,III/r,24/10/1977 00:00,57,NULL,,,,,,
8320,III/w,01/01/1984 00:00,57,NULL,,,,,,
8320,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8320,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8321,III/r,24/10/1977 00:00,57,NULL,,,,,,
8321,III/w,01/01/1984 00:00,57,NULL,,,,,,
8321,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8321,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8322,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8322,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8322,III/r,24/10/1977 00:00,57,NULL,,,,,,
8322,III/w,01/01/1984 00:00,57,NULL,,,,,,
8323,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8323,III/r,24/10/1977 00:00,57,NULL,,,,,,
8323,III/w,01/01/1984 00:00,57,NULL,,,,,,
8323,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8324,Deleted,04/03/2007 00:00,82,NULL,,,,,,
8324,III,26/02/1976 00:00,82,Originally listed as Ploceidae spp.,,,,,,
8324,III/r,24/10/1977 00:00,57,NULL,,,,,,
8324,III/w,01/01/1984 00:00,57,NULL,,,,,,
8327,II,04/02/1977 00:00,NULL,NULL,,,,,,
8355,II,22/10/1987 00:00,NULL,NULL,,,,,,
8356,II,22/10/1987 00:00,NULL,NULL,,,,,,
8357,I,01/07/1975 00:00,NULL,NULL,,,,,,
8358,II,22/10/1987 00:00,NULL,NULL,,,,,,
8359,II,22/10/1987 00:00,NULL,NULL,,,,,,
8360,II,22/10/1987 00:00,NULL,NULL,,,,,,
8361,II,22/10/1987 00:00,NULL,NULL,,,,,,
8362,II,22/10/1987 00:00,NULL,NULL,,,,,,
8363,II,22/10/1987 00:00,NULL,NULL,,,,,,
8364,II,22/10/1987 00:00,NULL,NULL,,,,,,
8365,II,22/10/1987 00:00,NULL,NULL,,,,,,
